mission,object_name,disposition,period,planet_radius,star_temp,star_radius,star_mass,discovery_facility
TESS,1365.01,FALSE POSITIVE,1.8286961,21.4433,6046.3,1.23,,TESS
TESS,1366.01,FALSE POSITIVE,14.8626982,26.5090911,5705.0,1.73364,,TESS
TESS,1367.01,FALSE POSITIVE,2.0881134,5.41738,6255.8,1.7,,TESS
TESS,1368.01,FALSE POSITIVE,1.25562,2.95064,5717.0,1.72,,TESS
TESS,1369.01,FALSE POSITIVE,7.6047417,6.14418,9139.0,1.8,,TESS
TESS,1370.01,FALSE POSITIVE,5.2651271,11.2446,8728.0,1.7,,TESS
TESS,1372.01,FALSE POSITIVE,6.1600888,8.22262,5772.0,1.55,,TESS
TESS,1374.01,FALSE POSITIVE,1.06884,10.3628,9222.0,4.94,,TESS
TESS,1375.01,FALSE POSITIVE,5.4561177,5.78741,7465.0,1.51,,TESS
TESS,1376.01,FALSE POSITIVE,1.7380504,4.42263,6026.0,1.45,,TESS
TESS,1377.01,FALSE POSITIVE,1.99143,,9458.2,,,TESS
TESS,1378.01,FALSE POSITIVE,5.7785318,42.6903,8224.0,2.92,,TESS
TESS,1380.01,FALSE POSITIVE,1.41072,8.4993,5197.0,3.84,,TESS
TESS,1383.01,FALSE POSITIVE,1.532703,10.8699,6023.1,1.39,,TESS
TESS,1384.01,FALSE POSITIVE,0.7131492,4.89712,5128.9,1.93,,TESS
TESS,1385.01,FALSE POSITIVE,4.52318,,,,,TESS
TESS,1387.01,FALSE POSITIVE,0.78381,3.89595,7842.0,1.72,,TESS
TESS,1390.01,FALSE POSITIVE,2.6380089,12.8098,7495.0,2.5,,TESS
TESS,1391.01,FALSE POSITIVE,2.7260173,4.98036,5256.0,0.79,,TESS
TESS,1392.01,FALSE POSITIVE,2.86876,8.48351,8342.0,2.65,,TESS
TESS,1393.01,FALSE POSITIVE,0.5590256,4.22851,,1.35,,TESS
TESS,1394.01,FALSE POSITIVE,2.958148,4.47387,6294.0,1.58,,TESS
TESS,1395.01,FALSE POSITIVE,0.98736,3.41784,6301.3,1.69,,TESS
TESS,1396.01,FALSE POSITIVE,3.99307,6.35126,4731.1,0.93,,TESS
TESS,1397.01,FALSE POSITIVE,8.6795072,24.132,6057.0,1.14,,TESS
TESS,1399.01,FALSE POSITIVE,1.3812787,5.91488,6483.0,1.38,,TESS
TESS,1400.01,FALSE POSITIVE,5.48923,11.8401,6004.0,1.62,,TESS
TESS,1401.01,FALSE POSITIVE,7.3845072,23.6091,6149.2,1.43,,TESS
TESS,1402.01,FALSE POSITIVE,0.43889,6.69456,7111.0,2.32,,TESS
TESS,1403.01,FALSE POSITIVE,2.3359622,18.3852989,7577.0,2.0780001,,TESS
TESS,1405.01,FALSE POSITIVE,12.64001,,5195.1,,,TESS
TESS,1423.01,FALSE POSITIVE,2.7556532,6.4145519,4993.0,0.696945,,TESS
TESS,1426.01,FALSE POSITIVE,0.78999,1.99,5558.0,1.1,,TESS
TESS,1427.01,FALSE POSITIVE,12.80758,11.4222,5094.4,0.63,,TESS
TESS,1428.01,FALSE POSITIVE,11.35626,12.9372,6314.0,2.14,,TESS
TESS,1429.01,FALSE POSITIVE,0.6412558,4.841202,5854.65,1.47292,,TESS
TESS,146.01,FALSE POSITIVE,6.30556,,,,,TESS
TESS,1460.01,FALSE POSITIVE,6.8424983,16.4578474,5766.0,1.1282001,,TESS
TESS,147.01,FALSE POSITIVE,3.4231002,35.4084057,5620.9,2.6126101,,TESS
TESS,1474.01,FALSE POSITIVE,5.222621,3.7216015,3453.0,0.275946,,TESS
TESS,1479.01,FALSE POSITIVE,16.6828999,17.1854,6423.0,2.63,,TESS
TESS,1480.01,FALSE POSITIVE,3.354053,,8181.0,,,TESS
TESS,1481.01,FALSE POSITIVE,2.1853174,14.8742,8332.0,4.02,,TESS
TESS,1483.01,FALSE POSITIVE,5.0037857,6.77338,6109.0,1.09,,TESS
TESS,1484.01,FALSE POSITIVE,1.1623941,8.21669,5843.7,2.23,,TESS
TESS,1486.01,FALSE POSITIVE,0.2666485,1.30468,4154.0,0.71,,TESS
TESS,1492.01,FALSE POSITIVE,0.86673,3.54647,5904.0,1.25,,TESS
TESS,1495.01,FALSE POSITIVE,2.6277641,,3294.0,,,TESS
TESS,1496.01,FALSE POSITIVE,10.82661,11.5303,5113.0,0.68,,TESS
TESS,1497.01,FALSE POSITIVE,0.8165295,4.12435,8911.0,1.85,,TESS
TESS,1498.01,FALSE POSITIVE,1.4014167,11.8932,8014.0,1.6,,TESS
TESS,1499.01,FALSE POSITIVE,4.95898,,3295.0,,,TESS
TESS,1500.01,FALSE POSITIVE,1.4147363,,4980.0,,,TESS
TESS,1501.01,FALSE POSITIVE,1.077774,10.1773,7274.0,1.58,,TESS
TESS,1502.01,FALSE POSITIVE,2.7536237,11.1685,5647.0,2.41,,TESS
TESS,1503.01,FALSE POSITIVE,1.6534102,6.07704,6928.0,1.46,,TESS
TESS,1504.01,FALSE POSITIVE,1.2456423,3.80598,6194.0,1.5,,TESS
TESS,1505.01,FALSE POSITIVE,3.4272549,7.7503736,6338.0,2.0707099,,TESS
TESS,1506.01,FALSE POSITIVE,10.9115374,18.4382,9195.0,3.37,,TESS
TESS,1507.01,FALSE POSITIVE,0.46741,7.77804,7960.5,1.77,,TESS
TESS,1508.01,FALSE POSITIVE,2.1575124,11.8527,8326.0,3.87,,TESS
TESS,1509.01,FALSE POSITIVE,1.577609,9.73924,7856.0,2.91,,TESS
TESS,151.01,FALSE POSITIVE,1.59782,3.59995,5037.6,0.79,,TESS
TESS,1510.01,FALSE POSITIVE,1.23852,7.11712,6524.0,3.4,,TESS
TESS,1511.01,FALSE POSITIVE,1.1025238,15.8737,9218.0,2.0,,TESS
TESS,1512.01,FALSE POSITIVE,1.597226,,,,,TESS
TESS,1513.01,FALSE POSITIVE,1.76589,4.06597,6221.0,1.55,,TESS
TESS,1514.01,FALSE POSITIVE,1.36991,11.8886,7339.8,3.64,,TESS
TESS,1515.01,FALSE POSITIVE,3.66505,7.19016,6370.0,2.32,,TESS
