mission,object_name,disposition,period,planet_radius,star_temp,star_radius,star_mass,discovery_facility
TESS,2128.01,CANDIDATE,16.3413889,2.629079,5991.11,1.12506,,TESS
TESS,2134.01,CANDIDATE,9.2292078,3.21883,4406.0,0.77,,TESS
TESS,2134.02,CANDIDATE,95.8531625,5.95763,4406.0,0.77,,TESS
TESS,2136.01,CANDIDATE,7.8519082,2.1705803,3384.0,0.34388,,TESS
TESS,2141.01,CANDIDATE,18.2616878,2.85973,5674.0,0.94,,TESS
TESS,2145.01,CANDIDATE,10.2611329,12.2521,6202.0,2.78,,TESS
TESS,2152.01,CANDIDATE,3.3772835,15.3058361,6688.0,1.73235,,TESS
TESS,2154.01,CANDIDATE,3.8240826,16.0547024,6243.0,1.38719,,TESS
TESS,2155.01,CANDIDATE,3.7246883,10.8811,6144.0,1.74,,TESS
TESS,2158.01,CANDIDATE,8.6007557,10.7988,5389.0,1.5,,TESS
TESS,216.01,CANDIDATE,34.5059318,10.4625162,5025.77,0.801736,,TESS
TESS,216.02,CANDIDATE,17.3890454,6.4840125,5025.77,0.801736,,TESS
TESS,2179.01,CANDIDATE,15.1689723,11.7952966,5713.0,1.12898,,TESS
TESS,2180.01,CANDIDATE,260.1740061,11.3192423,5739.0,1.62762,,TESS
TESS,2184.01,CANDIDATE,6.9067868,13.4176028,5731.8,3.1513801,,TESS
TESS,2193.01,CANDIDATE,2.1223673,12.9814367,6079.0,1.19653,,TESS
TESS,2194.01,CANDIDATE,15.3419095,1.7005,4669.0,0.69,,TESS
TESS,2196.01,CANDIDATE,1.1953968,3.5030245,5728.0,1.02917,,TESS
TESS,220.01,CANDIDATE,10.6953083,2.84818,5272.71,0.88,,TESS
TESS,2202.01,CANDIDATE,11.9124942,11.3754057,5064.0,0.823883,,TESS
TESS,2207.01,CANDIDATE,8.000489,10.9709265,6146.0,1.55738,,TESS
TESS,2211.01,CANDIDATE,3.0911721,1.666703,5253.0,0.834386,,TESS
TESS,2215.01,CANDIDATE,5.7772122,2.8693434,4882.7,0.729818,,TESS
TESS,2221.01,CANDIDATE,8.4536777,4.0269258,3588.0,0.698009,,TESS
TESS,2236.01,CANDIDATE,3.5315897,14.2116,6209.0,1.62,,TESS
TESS,2257.01,CANDIDATE,35.1896444,2.2253696,3446.0,0.326932,,TESS
TESS,2260.01,CANDIDATE,0.3524597,1.76224,5432.0,0.9,,TESS
TESS,2266.01,CANDIDATE,2.326343,1.9763187,3244.0,0.261162,,TESS
TESS,2267.01,CANDIDATE,3.4950422,1.2734423,3022.0,0.242745,,TESS
TESS,2267.03,CANDIDATE,2.2891027,0.9131404,3022.0,0.242745,,TESS
TESS,2274.01,CANDIDATE,2.6796164,1.8334769,3943.0,0.63072,,TESS
TESS,2285.01,CANDIDATE,27.2672016,1.5781136,3546.0,0.460014,,TESS
TESS,2319.01,CANDIDATE,,4.1844083,6329.0,1.39619,,TESS
TESS,2322.01,CANDIDATE,20.2254946,1.9090249,4465.0,0.697547,,TESS
TESS,2322.02,CANDIDATE,11.3071786,1.02968,4465.0,0.7,,TESS
TESS,2328.01,CANDIDATE,17.1019622,10.1067,5302.3,0.93,,TESS
TESS,2336.01,CANDIDATE,7.7119842,10.7188,6458.0,1.83,,TESS
TESS,2337.01,CANDIDATE,2.994263,11.5655979,4784.0,3.22859,,TESS
TESS,2338.01,CANDIDATE,22.6539607,12.2765,5523.0,1.12,,TESS
TESS,2364.01,CANDIDATE,4.0197555,9.57594,5216.0,0.94,,TESS
TESS,2368.01,CANDIDATE,5.1750108,11.4726621,5177.0,0.892685,,TESS
TESS,237.01,CANDIDATE,5.4361667,1.7175409,3139.0,0.211299,,TESS
TESS,2373.01,CANDIDATE,13.3368173,11.2448,5517.0,1.2,,TESS
TESS,2374.01,CANDIDATE,4.31362,8.01917,4929.5,0.8,,TESS
TESS,2379.01,CANDIDATE,5.4693888,11.5779216,3770.0,0.638902,,TESS
